source_path,destination_path,file_type,purpose,source_version,destination_status,action,reason,dependency,overwrite_allowed,priority
datasets/extracted/Set13/images/Test_0015_1_02_049_2023-03-16T10_21_53.564002.jpg,N/A,OTHER,Transfer,c42dfc2fa4ce596da60d1101657dab3d,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_050_2023-03-16T10_23_32.481982.jpg,N/A,OTHER,Transfer,189ac09a092ef4d5ea56cebd216febe3,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_051_2023-03-16T10_25_11.485500.jpg,N/A,OTHER,Transfer,21624a923825368891ca258b89062edc,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_052_2023-03-16T10_26_50.145066.jpg,N/A,OTHER,Transfer,f0fc9a76f701ca6d61a7704be89443d1,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_053_2023-03-16T10_28_29.150775.jpg,N/A,OTHER,Transfer,cd586837582a2864d6dd27aa65c70011,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_054_2023-03-16T10_30_08.102440.jpg,N/A,OTHER,Transfer,6c9be701ae4b6fc9dbbb5bc7d54b58f1,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_055_2023-03-16T10_31_46.923433.jpg,N/A,OTHER,Transfer,3a271db2b6c3d9048a8b7b7ab717fb0d,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_056_2023-03-16T10_33_24.386675.jpg,N/A,OTHER,Transfer,72dadb1d4a91a1e940f474079a4bd1f0,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_057_2023-03-16T10_35_03.559926.jpg,N/A,OTHER,Transfer,f12b0bba0c7966404033656ef7d4aca8,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_058_2023-03-16T10_36_42.544625.jpg,N/A,OTHER,Transfer,6ee8d08161931d1d9b2096ed0e71e459,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_059_2023-03-16T10_38_21.523039.jpg,N/A,OTHER,Transfer,70c2bff4dadb6ba0dc1c205cf41b522f,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_060_2023-03-16T10_40_00.430852.jpg,N/A,OTHER,Transfer,45ab26c2aa11ed29228294c33df29726,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_061_2023-03-16T10_41_39.522863.jpg,N/A,OTHER,Transfer,b1f46d63a225b7097420b8eb0b882c30,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_062_2023-03-16T10_43_18.373969.jpg,N/A,OTHER,Transfer,a6eaf4c5f76667221ed687f18e39c9a8,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_063_2023-03-16T10_44_56.915939.jpg,N/A,OTHER,Transfer,2d4466c97ed3b0c176b125847c9c1955,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set13/images/Test_0015_1_02_064_2023-03-16T10_46_35.796844.jpg,N/A,OTHER,Transfer,3f37dd547be4bb33c16db0cf320fcfdc,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_000_2023-06-07T09_08_22.388933.jpg,N/A,OTHER,Transfer,3cc55f803c1fbf55ea5662ce4506051e,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_001_2023-06-07T09_09_56.166859.jpg,N/A,OTHER,Transfer,803cdaaaf5f550033bd7a39e0666ad36,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_002_2023-06-07T09_21_27.793120.jpg,N/A,OTHER,Transfer,179527c88655466fb512e331575444cb,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_003_2023-06-07T09_23_00.790521.jpg,N/A,OTHER,Transfer,fb87d5a70c7189775a4d8ab219ef94c1,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_004_2023-06-07T09_29_47.314409.jpg,N/A,OTHER,Transfer,c4b786c1da0cd64b2237cb6be493d8df,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_005_2023-06-07T09_31_20.126334.jpg,N/A,OTHER,Transfer,e5a92e4718b6e3d332e0565f91adfa75,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_006_2023-06-07T09_32_53.070254.jpg,N/A,OTHER,Transfer,028040371af19b5ff92506c398ec2cc4,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_007_2023-06-07T09_34_26.293971.jpg,N/A,OTHER,Transfer,7763dddd4e64ddf9a75d9e3ab302f45e,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_008_2023-06-07T09_35_59.401751.jpg,N/A,OTHER,Transfer,ff584297983c32e0e752ef15a2f60a6a,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_009_2023-06-07T09_37_32.606647.jpg,N/A,OTHER,Transfer,e0536e1d120921530197d78889dbd4ac,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_010_2023-06-07T09_39_07.143806.jpg,N/A,OTHER,Transfer,7405cb8226a38bba8957fc8cfbc0fada,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_011_2023-06-07T09_40_40.131700.jpg,N/A,OTHER,Transfer,c8491735a50ae7adc7e61d6d84200965,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_012_2023-06-07T09_42_13.143090.jpg,N/A,OTHER,Transfer,4231bf02448f0db6ed3b8545b690629d,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_013_2023-06-07T09_43_46.224877.jpg,N/A,OTHER,Transfer,fc113cec0a0a6ed5b0c726dadf3f6a8a,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_014_2023-06-07T09_45_19.428742.jpg,N/A,OTHER,Transfer,34c052c288d68974ee6240c5cde05677,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_015_2023-06-07T09_46_53.984040.jpg,N/A,OTHER,Transfer,0a6e48ec15b9f0ad62c563f5a9994ef7,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_016_2023-06-07T09_48_26.875883.jpg,N/A,OTHER,Transfer,ce3c09e122a3cd4ecb548755d736d4d7,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_017_2023-06-07T09_49_59.874779.jpg,N/A,OTHER,Transfer,324c89505d20bb1fd3f7507457a87705,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_018_2023-06-07T09_51_33.487357.jpg,N/A,OTHER,Transfer,5db5479398c2c4c6b672117463ff91ac,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_019_2023-06-07T09_53_06.607703.jpg,N/A,OTHER,Transfer,7f1cec04aabde9a37784d3f76c9789c6,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_020_2023-06-07T09_54_41.229198.jpg,N/A,OTHER,Transfer,d8c630b4486383ab3b268ff819251199,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_021_2023-06-07T09_56_14.341765.jpg,N/A,OTHER,Transfer,1b0cf8fd605a3242ed6da30c00c932a7,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_022_2023-06-07T09_57_47.233224.jpg,N/A,OTHER,Transfer,05922fd40b2864978c49ecd0f9b0d1c1,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_023_2023-06-07T09_59_20.427833.jpg,N/A,OTHER,Transfer,5effdc720741c2b02f37095578c21432,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_024_2023-06-07T10_00_55.038352.jpg,N/A,OTHER,Transfer,b1096d0b30ed2565acc82a7aa4719116,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_025_2023-06-07T10_02_28.198432.jpg,N/A,OTHER,Transfer,42d11542a936939546af27dc6c646c86,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_026_2023-06-07T10_04_01.658389.jpg,N/A,OTHER,Transfer,08db3c718c1f2f248994156599fc364f,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_027_2023-06-07T10_05_34.679366.jpg,N/A,OTHER,Transfer,0daf2e3e733c2f0ffe1fd4deac654a00,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_028_2023-06-07T10_07_07.829231.jpg,N/A,OTHER,Transfer,b0c6be0bf9854312ea8404e33a401872,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_029_2023-06-07T10_08_40.669715.jpg,N/A,OTHER,Transfer,1463c38337cc2e96e727b11907d2b859,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_030_2023-06-07T10_10_15.300184.jpg,N/A,OTHER,Transfer,075d0429c52fbdece68b6e7765897134,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_031_2023-06-07T10_11_48.380473.jpg,N/A,OTHER,Transfer,756da62e4397f533d73835d6e453d6ff,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_032_2023-06-07T10_13_21.490793.jpg,N/A,OTHER,Transfer,f73435e15e61ff8d85fc456a340b8fa1,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_033_2023-06-07T10_14_54.490140.jpg,N/A,OTHER,Transfer,1733110a9892864e26475129dd91de8c,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_034_2023-06-07T10_16_27.452234.jpg,N/A,OTHER,Transfer,6b08d85903b8ea012bbe92ff760f8d92,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_035_2023-06-07T10_18_02.205141.jpg,N/A,OTHER,Transfer,ad08c10808944c80111ed0a9e1b05b99,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_036_2023-06-07T10_19_35.187009.jpg,N/A,OTHER,Transfer,cd64f4e23e868abca82dc5d1c7a0744a,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_037_2023-06-07T10_21_08.194394.jpg,N/A,OTHER,Transfer,b25d64d53166dc07bd202286d3a6ca8a,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_038_2023-06-07T10_22_42.680858.jpg,N/A,OTHER,Transfer,076ad9475543cd322b4116b77af17abf,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_039_2023-06-07T10_24_15.634313.jpg,N/A,OTHER,Transfer,76cc693f920f2f30917c059e89c79b9a,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_040_2023-06-07T10_25_50.390561.jpg,N/A,OTHER,Transfer,0a631d4c3eee301fa87821635bb0d149,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_041_2023-06-07T10_27_23.616842.jpg,N/A,OTHER,Transfer,d72da4e335125f782cae906729eea9a9,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_042_2023-06-07T10_28_56.593189.jpg,N/A,OTHER,Transfer,1dfc30665643d1409f50da31b73c5a51,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_043_2023-06-07T10_30_31.286114.jpg,N/A,OTHER,Transfer,ca011853abe60bc98bf0792e0d43c766,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_044_2023-06-07T10_32_04.560459.jpg,N/A,OTHER,Transfer,e043526c4504dbbe1eeec9665a2e89f7,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_045_2023-06-07T10_33_37.623764.jpg,N/A,OTHER,Transfer,6fc64e495c713ef29975bc6fcbc2726d,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_046_2023-06-07T10_35_12.309945.jpg,N/A,OTHER,Transfer,5adc6cb62469ff71a8ca2477a0ca08e4,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_047_2023-06-07T10_36_45.320209.jpg,N/A,OTHER,Transfer,7ee1c65c6d5b0bb71b446a3ea5909578,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_048_2023-06-07T10_38_18.520524.jpg,N/A,OTHER,Transfer,0652f5d3c3a109d6df99ce54b7380c60,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_049_2023-06-07T10_39_53.121557.jpg,N/A,OTHER,Transfer,083cf74f9995efc4b5c577d7e71ed74d,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_050_2023-06-07T10_41_26.257347.jpg,N/A,OTHER,Transfer,65995884a6b28904d2401ff05f374061,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_051_2023-06-07T10_43_00.689996.jpg,N/A,OTHER,Transfer,0f48da9e6f01850cc367eae2ac783be4,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_052_2023-06-07T10_44_33.619384.jpg,N/A,OTHER,Transfer,cba36e7b14102febff831cd34cd11d75,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_053_2023-06-07T11_37_08.395495.jpg,N/A,OTHER,Transfer,9eb385e0506a7702fcc7fb8b5d93301b,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_054_2023-06-07T11_38_41.301454.jpg,N/A,OTHER,Transfer,c443f1381acaf2c251123de36d458f5b,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_055_2023-06-07T11_40_14.277228.jpg,N/A,OTHER,Transfer,bbf68862529d1885c68d21102c6a5b91,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_056_2023-06-07T11_41_48.948228.jpg,N/A,OTHER,Transfer,818c83b7b3ef410019d5bb2be721c5e9,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_057_2023-06-07T11_43_23.437404.jpg,N/A,OTHER,Transfer,36e9382727092f0715aee7781eff42cb,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_058_2023-06-07T11_44_56.522699.jpg,N/A,OTHER,Transfer,8fe9e46824eff1379143a5591a521298,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_059_2023-06-07T11_46_31.086798.jpg,N/A,OTHER,Transfer,0bf714d4142f462ef6136200841b2598,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_060_2023-06-07T11_48_04.279566.jpg,N/A,OTHER,Transfer,d6ce0e6ddccdbc511710321a31d55478,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_061_2023-06-07T11_49_37.779584.jpg,N/A,OTHER,Transfer,396b56cf101840b93e55323fbb21ec35,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_062_2023-06-07T11_51_12.393583.jpg,N/A,OTHER,Transfer,943e21e3085dad656d23805f44422515,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_063_2023-06-07T11_52_46.930113.jpg,N/A,OTHER,Transfer,f92bcb3339dae6acc793d6c0ecc7e591,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_064_2023-06-07T11_54_20.159777.jpg,N/A,OTHER,Transfer,39253eaaf51ab986d41bc673bc0fa96c,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_065_2023-06-07T11_55_54.729956.jpg,N/A,OTHER,Transfer,c044473b46615540bf3f5a06c50921ce,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_066_2023-06-07T11_57_27.849472.jpg,N/A,OTHER,Transfer,6317b3a3e94778916319ed6322cf51bd,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_067_2023-06-07T11_59_02.364068.jpg,N/A,OTHER,Transfer,abfd51b624594f7f6adf61dbe6f2fd6b,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_068_2023-06-07T12_00_35.451907.jpg,N/A,OTHER,Transfer,4707de0dfb8e185dfd3af0d3dbe0f863,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_069_2023-06-07T12_02_10.218278.jpg,N/A,OTHER,Transfer,f2140b2405f9212f990a18b8fdf64200,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_070_2023-06-07T12_03_44.591371.jpg,N/A,OTHER,Transfer,a733459479b440edacbbec14fb71ebbd,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_071_2023-06-07T12_05_17.591519.jpg,N/A,OTHER,Transfer,f08b2f626b8d98998a615315d711976f,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_072_2023-06-07T12_06_52.239432.jpg,N/A,OTHER,Transfer,09324d90ff57c734617c9d0381b6c128,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_073_2023-06-07T12_08_26.913973.jpg,N/A,OTHER,Transfer,0edf2c2d3524182a1b1ee4fd6d1fe64f,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_074_2023-06-07T12_09_59.964854.jpg,N/A,OTHER,Transfer,e45a032f66961755b15d47f76b949735,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_075_2023-06-07T12_11_34.600351.jpg,N/A,OTHER,Transfer,efd969bd475829c0faddb944def05ed5,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_076_2023-06-07T12_13_09.156890.jpg,N/A,OTHER,Transfer,9cdc2ef3abf16ac8cfd718fddf1499f3,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_077_2023-06-07T12_14_43.701052.jpg,N/A,OTHER,Transfer,a003b9151596358042b53116a4015f00,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_078_2023-06-07T12_16_16.818644.jpg,N/A,OTHER,Transfer,767b4ad5ac471764c9fdafe436204752,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_079_2023-06-07T12_17_51.502168.jpg,N/A,OTHER,Transfer,c6b15cb1b1d8aa3e42a573a85c760f7a,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_080_2023-06-07T12_19_26.242651.jpg,N/A,OTHER,Transfer,05c3b7aced78cb51da0c7a73861c3d34,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_081_2023-06-07T12_20_59.343453.jpg,N/A,OTHER,Transfer,2c8579993e94454ebf253a6d33df710b,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_082_2023-06-07T12_22_34.210869.jpg,N/A,OTHER,Transfer,4e1fc2f91f5a65ab0ce2fc00f496320b,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_083_2023-06-07T12_24_08.692956.jpg,N/A,OTHER,Transfer,9bb465f46b9cac1d2b94f35fc96c2650,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_084_2023-06-07T12_25_41.739065.jpg,N/A,OTHER,Transfer,ca43ca9681518696c4604e01ce65b1aa,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_085_2023-06-07T12_27_16.389378.jpg,N/A,OTHER,Transfer,cbde8f4f8c64fd0457cc171dff3a42f8,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_086_2023-06-07T12_28_51.246293.jpg,N/A,OTHER,Transfer,38dde3ab278ae73ff86ae86c1635bb4a,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_087_2023-06-07T12_30_25.783842.jpg,N/A,OTHER,Transfer,63d07c2532c2d9cf9896a82242edbbcd,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_088_2023-06-07T12_32_00.286403.jpg,N/A,OTHER,Transfer,10ecf9c92f400372fe64b406a730b961,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
datasets/extracted/Set14/images/Test_0015_1_00_089_2023-06-07T12_33_34.822671.jpg,N/A,OTHER,Transfer,0ddcd3e38e9c86c1710ecc28b18c272a,DO_NOT_TRANSFER,DO_NOT_TRANSFER,NOT_REQUIRED,None,FALSE,P3
